left_split,right_split,similarity,left_qid,right_qid,left_question,right_question
train_final,validation,0.9596741294103965,170191,16665,Tiền thưởng cho người Việt Nam ở nước ngoài được khen thưởng Huân chương Độc lập hạng Nhất được tính trên cơ sở nào?,Tiền thưởng cho người Việt Nam ở nước ngoài được khen thưởng Huân chương Độc lập hạng Ba được tính trên cơ sở nào?
train_final,validation,0.9856863935513599,34950,10645,Các hành vi nào bị nghiêm cấm trong tố cáo và giải quyết tố cáo?,Hành vi nào bị nghiêm cấm trong tố cáo và giải quyết tố cáo?
train_final,validation,0.9645408712691754,57671,25822,Con chưa thành niên có quyền có tài sản riêng không?,Con chưa thành niên có quyền được có tài sản riêng hay không?
train_final,validation,0.9795434234810367,157998,109797,Đơn vị sự nghiệp công lập có được đơn phương chấm dứt hợp đồng với viên chức nữ đang nuôi con nhỏ dưới 36 tháng tuổi khi từ chối đi biệt phái không?,Đơn vị sự nghiệp công lập có được đơn phương chấm dứt hợp đồng với viên chức nữ đang nuôi con dưới 36 tháng tuổi khi từ chối đi biệt phái không?
train_final,validation,0.971095125372205,51107,49655,Những đối tượng nào được trang bị vũ khí quân dụng?,Đối tượng nào được trang bị vũ khí quân dụng?
train_final,validation,0.9695582099595463,6644,121937,Tổ chức tín dụng được cung cấp thông tin tiền gửi của khách hàng cho người khác trong trường hợp nào?,Thông tin tiền gửi của khách hàng sẽ do tổ chức tín dụng cung cấp cho người khác trong trường hợp nào?
train_final,validation,0.983120458735288,167783,107579,Công chức Quản lý thị trường dự thi nâng ngạch lên ngạch Kiểm soát viên cao cấp thị trường cần đáp ứng yêu cầu gì?,Công chức Quản lý thị trường dự thi nâng ngạch lên ngạch Kiểm soát viên thị trường cần đáp ứng yêu cầu gì?
train_final,validation,0.9865131093742274,158591,103409,Việc đào tạo nguồn nhân lực công nghiệp hỗ trợ được quy định như thế nào?,Việc đào tạo nguồn nhân lực công nghiệp hỗ trợ được quy định thế nào?
train_final,validation,0.9695508265213821,56521,115886,Phòng kiểm soát thủ tục hành chính thuộc Văn phòng Bộ Xây dựng có trách nhiệm gì trong việc phát hành quyết định công bố thủ tục hành chính?,Phòng Kiểm soát thủ tục hành chính thuộc Văn phòng Bộ có trách nhiệm gì trong việc phát hành quyết định công bố thủ tục hành chính?
train_final,validation,0.9794197937950897,179302,34591,Người học ngành điện tử công nghiệp trình độ trung cấp muốn tốt nghiệp thì phải hoàn thành tối thiểu bao nhiêu tín chỉ?,Người học ngành điện công nghiệp trình độ trung cấp muốn tốt nghiệp thì hoàn thành tối thiểu bao nhiêu tín chỉ?
train_final,validation,0.9622528296687212,178554,18539,Người sử dụng lao động được quyền đơn phương chấm dứt hợp đồng lao động trong các trường hợp nào?,Người sử dụng lao động có quyền đơn phương chấm dứt hợp đồng lao động trong những trường hợp nào?
train_final,validation,0.9749884716152356,94468,29217,Trung tâm Tần số vô tuyến điện khu vực 6 quản lý những địa bàn nào?,Trung tâm Tần số vô tuyến điện khu vực 3 quản lý những địa bàn nào?
train_final,validation,0.9950093938754626,45208,20563,Đối tượng nào chịu thuế giá trị gia tăng?,Đối tượng nào chịu thuế giá trị gia tăng? Đối tượng nào không chịu thuế giá trị gia tăng?
train_final,validation,0.957676156729626,136735,153769,Tiêu chuẩn về năng lực chuyên môn nghiệp vụ của Huấn luyện viên hạng 3 như thế nào?,Tiêu chuẩn về năng lực chuyên môn nghiệp vụ của Huấn luyện viên chính hạng 2 như thế nào?
train_final,validation,0.9929359260712602,31493,74587,Sinh viên chính quy ngành Toán học thuộc Chương trình trọng điểm quốc gia phát triển Toán học được xét cấp học bổng học kỳ 2 khi đáp ứng những tiêu chí gì?,Sinh viên chính quy ngành Toán học thuộc Chương trình trọng điểm quốc gia phát triển Toán học được xét cấp học bổng học kỳ 1 khi đáp ứng những tiêu chí gì?
train_final,validation,0.9576288409206192,148798,172060,Thời hạn kháng cáo quyết định hình sự sơ thẩm là bao lâu?,Thời hạn kháng cáo đối với quyết định hình sự sơ thẩm là bao lâu?
train_final,validation,0.9501465053764337,87907,61747,Theo quy định pháp luật thì hồ sơ hưởng bảo hiểm xã hội một lần bao lâu thì được giải quyết?,Theo quy định thì hồ sơ hưởng bảo hiểm xã hội một lần bao lâu thì được giải quyết?
train_final,validation,0.9891933555444301,71111,84055,Thuế giá trị gia tăng là gì? Đối tượng nào phải chịu thuế giá trị gia tăng?,Thuế giá trị gia tăng là gì? Đối tượng nào chịu thuế giá trị gia tăng?
train_final,validation,0.9556897503231885,67394,16058,Viên chức quản lý có biểu hiện suy thoái về tư tưởng chính trị thì bị xếp loại chất lượng ở mức nào?,Viên chức quản lý của Bộ Tài chính có biểu hiện suy thoái về tư tưởng chính trị thì được xếp loại chất lượng ở mức nào?
train_final,validation,0.9722383833181973,165771,129612,Lãnh đạo Trung tâm Tần số vô tuyến điện khu vực 7 gồm những ai?,Lãnh đạo Trung tâm Tần số vô tuyến điện khu vực 1 gồm có những ai?
train_final,validation,0.9509069116343482,166714,20563,Những đối tượng nào sẽ không chịu thuế giá trị gia tăng?,Đối tượng nào chịu thuế giá trị gia tăng? Đối tượng nào không chịu thuế giá trị gia tăng?
train_final,validation,0.9756662274477839,18661,112025,"Tòa án nhân dân tối cao giải quyết bồi thường của Nhà nước trong hoạt động tố tụng dân sự, tố tụng hành chính trong những trường hợp nào?","Tòa án nhân dân tối cao là cơ quan giải quyết bồi thường của Nhà nước trong hoạt động tố tụng dân sự, tố tụng hành chính trong trường hợp nào?"
train_final,validation,0.9579232743760011,15967,161354,Hồ sơ đề nghị rút ngắn thời gian thử thách đối với người được tha tù trước thời hạn có điều kiện bao gồm những gì?,Hồ sơ đề nghị rút ngắn thời gian thử thách đối với người được tha tù trước thời hạn có điều kiện gồm những tài liệu gì?
train_final,validation,0.9732092112239871,11352,35920,Tính bắt cháy mặt nạ trùm toàn bộ khuôn mặt loại 2 và loại 3 phải đạt yêu cầu gì?,Tính bắt cháy mặt nạ trùm toàn bộ khuôn mặt loại 3 phải đạt yêu cầu gì?
train_final,validation,0.9755210004362204,155458,102149,Nhà có phải đối tượng chịu lệ phí trước bạ theo Nghị định 10/2022/NĐ-CP?,Những đối tượng nào phải chịu lệ phí trước bạ theo Nghị định 10/2022/NĐ-CP?
train_final,validation,0.9535829002613994,105015,105014,Người biểu diễn kèn saxophone không được áp dụng phụ cấp ưu đãi nghề nghiệp trong thời gian nào?,Người biểu diễn kèn saxophone được áp dụng phụ cấp ưu đãi nghề nghiệp như thế nào?
train_final,validation,0.9686404132205689,24024,103072,Tiêu chuẩn tuyển quân đi nghĩa vụ quân sự được pháp luật quy định như thế nào?,Tiêu chuẩn tuyển quân đi thực hiện nghĩa vụ quân sự được pháp luật quy định như thế nào?
train_final,validation,0.954538728008949,113062,113063,"Kiểm định viên thiết bị xếp dỡ, thiết bị áp lực dùng trong giao thông vận tải có những nhiệm vụ gì?","Kiểm định viên thiết bị xếp dỡ, thiết bị áp lực dùng trong giao thông vận tải có những quyền hạn gì?"
train_final,validation,0.9518238601212459,135186,135185,"Tiêu chuẩn về trình độ đào tạo, bồi dưỡng địa chính viên hạng III thay đổi thế nào theo quy định mới?","Tiêu chuẩn về trình độ đào tạo, bồi dưỡng địa chính viên hạng II thay đổi thế nào theo quy định mới?"
train_final,validation,0.9637837721667373,31481,19729,Kinh doanh khách sạn có bắt buộc phải đăng ký xếp hạng hay không?,Kinh doanh khách sạn có bắt buộc phải đăng ký xếp hạng sao hay không?
train_final,validation,0.9698424397434426,150119,150121,Tổ soạn thảo văn bản quy phạm pháp luật của Kiểm toán nhà nước bao gồm những ai?,Tổ soạn thảo văn bản quy phạm pháp luật của Kiểm toán nhà nước có những nhiệm vụ nào?
train_final,validation,0.9642123171592674,2260,2259,Cơ quan nào có thẩm quyền nhận bàn giao hài cốt liệt sĩ đối với hài cốt liệt sĩ quy tập ở ngoài nước?,Cơ quan nào có thẩm quyền bàn giao hài cốt liệt sĩ đối với hài cốt liệt sĩ quy tập trong nước?
train_final,validation,0.9596419296849447,103989,59053,Cha mẹ không trực tiếp nuôi con sau ly hôn có quyền và nghĩa vụ gì?,Cha không trực tiếp nuôi con sau ly hôn thì có quyền và nghĩa vụ gì?
train_final,validation,0.9647713892691059,110026,154369,Sinh viên được miễn kiểm tra môn học Giáo dục quốc phòng và an ninh trong chương trình đào tạo trình độ cao đẳng khi thuộc trường hợp nào?,Sinh viên được miễn học môn học Giáo dục quốc phòng và an ninh trong chương trình đào tạo trình độ cao đẳng khi thuộc trường hợp nào?
train_final,validation,0.9749394461597594,98211,18559,"Trưởng đoàn thanh tra của Bộ Nội vụ được đánh giá, xếp loại mức độ hoàn thành nhiệm vụ do ai thực hiện?","Phó Trưởng đoàn thanh tra của Bộ Nội vụ được đánh giá, xếp loại mức độ hoàn thành nhiệm vụ do ai thực hiện?"
train_final,validation,0.9549383551284973,123865,123864,Doanh nghiệp viễn thông có vị trí thống lĩnh thị trường áp dụng giá cước dịch vụ viễn thông thấp hơn giá thành thì bị xử phạt thế nào?,Doanh nghiệp viễn thông có vị trí thống lĩnh thị trường được áp dụng giá cước dịch vụ viễn thông thấp hơn giá thành không?
train_final,validation,0.9502337956727662,154845,172844,Có những biện pháp điều tra tố tụng đặc biệt nào?,Có các biện pháp điều tra tố tụng đặc biệt nào?
train_final,validation,0.9591721057391126,25453,61968,Nhiệm vụ của Giáo viên dự bị đại học hạng 3 quy định thế nào?,Nhiệm vụ của Giáo viên dự bị đại học hạng 2 quy định thế nào?
train_final,validation,0.9917876364698351,85379,82716,"Khi thực hiện công tác thẩm duyệt thiết kế, nghiệm thu về phòng cháy và chữa cháy hạ sĩ quan Công an nhân dân phải đảm bảo nguyên tắc phân công như thế nào?","Khi thực hiện công tác thẩm duyệt thiết kế, nghiệm thu về phòng cháy và chữa cháy sĩ quan Công an nhân dân phải đảm bảo nguyên tắc phân công như thế nào?"
train_final,validation,0.9652694588819964,121286,114951,Thời hiệu xử lý kỷ luật Đảng được quy định ra sao?,Thời hiệu xử lý kỷ luật đảng viên được quy định ra sao?
train_final,validation,0.9731922773268467,171902,133810,Trung tâm Tần số vô tuyến điện khu vực 4 thực hiện chức năng gì?,Trung tâm Tần số vô tuyến điện khu vực 5 thực hiện chức năng gì?
train_final,validation,0.9514325805272341,153246,150457,"Người học ngành điện tử công nghiệp trình độ cao đẳng phải có khả năng học tập, nâng cao trình độ như thế nào?","Người học ngành điện tử dân dụng trình độ cao đẳng phải có khả năng học tập, nâng cao trình độ như thế nào?"
train_final,validation,0.9854798956536964,934,157277,Khoản phụ cấp nào sẽ được giữ lại khi thực hiện cải cách tiền lương theo Nghị quyết 27?,Những khoản phụ cấp nào sẽ được giữ lại khi thực hiện cải cách tiền lương theo Nghị quyết 27?
train_final,validation,0.9506608792026036,111700,167189,Hội viên chính thức của Hiệp hội Giáo dục nghề nghiệp và Nghề công tác xã hội Việt Nam gồm những cá nhân nào?,Hội viên chính thức Hiệp hội Giáo dục nghề nghiệp và Nghề công tác xã hội Việt Nam gồm những tổ chức nào?
train_final,validation,0.9511361011380977,44066,147858,Đối tượng nào chịu lệ phí trước bạ?,Những đối tượng nào phải chịu lệ phí trước bạ?
train_final,validation,0.9886791340064154,136860,66412,Chứng minh viên chức quốc phòng có thời hạn sử dụng bao nhiêu năm?,Thời hạn sử dụng Chứng minh viên chức quốc phòng là bao nhiêu năm?
train_final,validation,0.9643267715620746,97208,127342,Thời hiệu xử phạt vi phạm hành chính đối với tổ chức nhập khẩu phế liệu vượt quá khối lượng cho phép trong giấy phép môi trường là bao lâu?,Thời hiệu xử phạt vi phạm hành chính đối với tổ chức nhập khẩu phế liệu từ nước ngoài vượt quá khối lượng cho phép trong giấy phép môi trường là bao lâu?
train_final,validation,0.9736971908716271,908,129612,Lãnh đạo Trung tâm Tần số vô tuyến điện khu vực 6 gồm những ai?,Lãnh đạo Trung tâm Tần số vô tuyến điện khu vực 1 gồm có những ai?
train_final,validation,0.9608665712288667,86946,35268,Nhờ người mang thai hộ thì có được hưởng chế độ thai sản không?,Người mẹ nhờ mang thai hộ có được hưởng chế độ thai sản không?
train_final,validation,0.9533262725605602,4906,70270,Những khoản thu nhập nào sẽ phải chịu thuế thu nhập doanh nghiệp?,Khoản thu nhập nào chịu thuế thu nhập doanh nghiệp?
train_final,validation,0.9626784638511048,9276,126512,Tổ chức lễ trao tặng danh hiệu vinh dự nhà nước Nghệ sỹ Nhân dân sẽ thực hiện trao tặng trước hay truy tặng trước?,Tổ chức lễ trao tặng danh hiệu vinh dự nhà nước Nghệ sỹ Ưu tú thực hiện trao tặng trước hay truy tặng trước?
train_final,validation,0.9720505495425842,90580,165883,Việc cấp Giấy chứng nhận quyền sử dụng đất được thực hiện theo nguyên tắc nào?,Cấp giấy chứng nhận quyền sử dụng đất được thực hiện theo nguyên tắc nào?
train_final,validation,0.9663721320650306,14742,124773,Học đại học xong thì còn trong độ tuổi nghĩa vụ quân sự không?,Học xong đại học thì còn trong độ tuổi đi nghĩa vụ quân sự hay không?
train_final,validation,0.9571655597252591,7193,164299,Hồ sơ trình Chủ tịch nước quyết định cách chức Thẩm phán sơ cấp gồm những gì?,Hồ sơ trình Chủ tịch nước quyết định cách chức Thẩm phán cao cấp gồm những gì?
train_final,validation,0.9697054401421107,19948,161230,"Quyết định kỷ luật cán bộ, công chức có hiệu lực trong bao lâu?","Quyết định kỷ luật cán bộ, công chức có hiệu lực bao lâu?"
train_final,validation,0.9907153179194839,108778,108777,Người được thi hành án dân sự phải chịu chi phí cưỡng chế thi hành án nào?,Người phải thi hành án dân sự chịu chi phí cưỡng chế thi hành án nào?
train_final,validation,0.9676549264513401,88601,133137,Phó chủ tịch Hội cựu chiến binh xã thôi công tác Hội được hưởng chế độ gì?,Chủ tịch Hội cựu chiến binh xã thôi công tác Hội được hưởng chế độ gì?
train_final,validation,0.9514550694960285,65637,54661,Điều kiện hưởng lương hưu hiện nay được quy định ra sao?,Điều kiện hưởng lương hưu hiện nay ra sao?
train_final,validation,0.9737127262307917,97074,118268,Phương pháp viên hạng 4 chuyên ngành Văn hóa cơ sở thực hiện những nhiệm vụ gì?,Phương pháp viên hạng 2 chuyên ngành Văn hóa cơ sở thực hiện những nhiệm vụ gì?
train_final,validation,0.9607226344756251,129673,129674,Điều chỉnh tổng thể quy hoạch xây dựng vùng huyện khi có sự điều chỉnh địa giới hành chính được quy định như thế nào?,Trình tự điều chỉnh tổng thể quy hoạch xây dựng vùng huyện khi có sự điều chỉnh địa giới hành chính như thế nào?
train_final,validation,0.9691699542326777,33004,93390,Nộp bổ sung hồ sơ khai thuế thì có bị phạt không?,Đã nộp bổ sung hồ sơ khai thuế thì có bị phạt không?
train_final,validation,0.9608665712288667,1172,35268,Người nhờ mang thai hộ thì có được hưởng chế độ thai sản không?,Người mẹ nhờ mang thai hộ có được hưởng chế độ thai sản không?
train_final,validation,0.9697024114240785,87520,95038,Thẩm định văn bản quy phạm pháp luật của Kiểm toán nhà nước những nội dung gì?,Hồ sơ đề nghị thẩm định văn bản quy phạm pháp luật của Kiểm toán nhà nước bao gồm những nội dung gì?
train_final,validation,0.9528411701429111,23628,23627,Diện tích đất tối thiểu được tách thửa đối với đất nông nghiệp tại tỉnh Thái Bình?,Diện tích đất tối thiểu được tách thửa đối với đất ở tại tỉnh Thái Bình?
train_final,validation,0.9524710031080387,94723,28138,Ai là người phải nộp lệ phí trước bạ?,Ai phải nộp lệ phí trước bạ?
train_final,validation,0.9902530938861256,2663,34624,Mức tiền thưởng của Huân chương Chiến công hạng nhất là bao nhiêu?,Mức tiền thưởng Huân chương Chiến công hạng nhất là bao nhiêu?
train_final,validation,0.9520558464255298,165447,53396,Ai có quyền gia hạn Giấy chứng nhận đủ điều kiện hoạt động huấn luyện an toàn vệ sinh lao động trong Bộ Quốc phòng?,Ai có quyền cấp lại Giấy chứng nhận đủ điều kiện hoạt động huấn luyện an toàn vệ sinh lao động trong Bộ Quốc phòng?
train_final,validation,0.957047265119294,92064,145803,"Người học ngành lắp đặt đường dây tải điện và trạm biến áp có điện áp từ 110 kV trở xuống trình độ trung cấp phải có được khả năng học tập, nâng cao trình độ như thế nào?","Người học ngành lắp đặt đường dây tải điện và trạm biến áp có điện áp từ 110 kV trở xuống trình độ cao đẳng phải có khả năng học tập, nâng cao trình độ như thế nào?"
train_final,validation,0.9850472497294676,11963,113871,Phóng viên hạng 1 thuộc chuyên ngành thông tin và truyền thông thực hiện những nhiệm vụ gì theo quy định?,Phóng viên hạng 3 thuộc chuyên ngành thông tin và truyền thông thực hiện những nhiệm vụ gì theo quy định?
train_final,validation,0.9799316779947773,14359,34787,Nội dung kiểm định chất lượng đầu vào công chức gồm những gì?,Nội dung kiểm định chất lượng đầu vào công chức bao gồm những gì?
train_final,validation,0.9642211046456945,76057,2652,"Bảo vệ địa điểm khảo cổ sau thăm dò, khai quật khảo cổ bao gồm những nội dung gì?","Quản lý địa điểm khảo cổ sau thăm dò, khai quật khảo cổ bao gồm những nội dung gì?"
train_final,validation,0.9704192076006363,76756,128478,Người báo tin về tội phạm có được thông báo kết quả giải quyết tin báo về tội phạm không?,Tổ chức báo tin về tội phạm có được thông báo kết quả giải quyết tin báo về tội phạm không?
train_final,validation,0.9834302775176741,90229,67461,Nhà đầu tư chấm dứt hoạt động của dự án đầu tư trong các trường hợp nào?,Nhà đầu tư chấm dứt hoạt động của dự án đầu tư trong trường hợp nào?
train_final,validation,0.9583110369828031,66590,93810,Thẩm định hồ sơ công nhận ngày truyền thống của cơ quan nhà nước cấp tỉnh về những nội dung nào?,Thẩm định hồ sơ công nhận ngày truyền thống của cơ quan nhà nước cấp tỉnh bao gồm những nội dung nào?
train_final,validation,0.958661828142672,15312,68007,Trong thời gian nào Chấp hành viên trung cấp không được tính hưởng phụ cấp trách nhiệm theo nghề?,Trong thời gian nào Chấp hành viên sơ cấp không được tính hưởng phụ cấp trách nhiệm theo nghề?
train_final,validation,0.9610869764859604,141611,170161,Hồ sơ chuyển đổi Công ty cổ phần thành Công ty trách nhiệm hữu hạn bao gồm những gì?,Hồ sơ đăng ký chuyển đổi công ty trách nhiệm hữu hạn thành công ty cổ phần bao gồm những gì?
train_final,validation,0.9775160530133916,86639,149238,Thành phần Hội đồng Giám định y khoa Trung ương 3 có bao nhiêu người?,Thành phần Hội đồng Giám định y khoa Trung ương 2 có bao nhiêu người?
train_final,validation,1.0,38245,80587,Doanh nghiệp siêu nhỏ có được tự xây dựng biểu mẫu chứng từ kế toán không?,Doanh nghiệp siêu nhỏ tự xây dựng biểu mẫu chứng từ kế toán có được không?
train_final,validation,0.9509069116343482,87697,20563,Những đối tượng nào sẽ không chịu thuế giá trị gia tăng?,Đối tượng nào chịu thuế giá trị gia tăng? Đối tượng nào không chịu thuế giá trị gia tăng?
train_final,validation,0.9506876764256553,30137,130913,Để được bổ nhiệm làm Thẩm phán sơ cấp thì cần đáp ứng các điều kiện gì?,Để được bổ nhiệm làm Thẩm phán sơ cấp thì cần đáp ứng những điều kiện gì?
train_final,validation,0.9540512626738255,11379,4868,Cơ quan quản lý thuế được công khai thông tin người nộp thuế trong những trường hợp nào?,Cơ quan quản lý thuế được quyền công khai thông tin người nộp thuế trong trường hợp nào?
train_final,validation,0.9833877001739556,177408,169790,Viên chức quay phim hạng 1 chuyên ngành thông tin và truyền thông thực hiện những nhiệm vụ gì?,Viên chức quay phim hạng 3 chuyên ngành thông tin và truyền thông thực hiện những nhiệm vụ gì?
train_final,validation,0.9557877634090515,169029,73062,Ai có quyền thu hồi Mệnh lệnh vận chuyển tiền chất thuốc nổ cho đơn vị Quân đội?,Ai có quyền cấp Mệnh lệnh vận chuyển tiền chất thuốc nổ cho đơn vị Quân đội?
train_final,validation,0.9557873616333875,146513,146514,Quyền của tổng thầu thi công xây dựng trong hợp đồng tổng thầu thi công xây dựng được quy định như thế nào?,Nghĩa vụ của tổng thầu thi công xây dựng trong hợp đồng tổng thầu thi công xây dựng được quy định như thế nào?
train_final,validation,0.9549691526925421,24355,18539,Người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động trong những trường hợp nào?,Người sử dụng lao động có quyền đơn phương chấm dứt hợp đồng lao động trong những trường hợp nào?
train_final,validation,0.9524710031080387,166248,28138,Ai là người phải nộp lệ phí trước bạ?,Ai phải nộp lệ phí trước bạ?
train_final,validation,0.9742805835302787,58428,8619,Tuyển sinh lớp 10 theo các phương thức như thế nào?,Tuyển sinh lớp 10 theo các phương thức nào?
train_final,validation,0.9662855165234906,42488,140558,Điều kiện được hưởng chế độ thai sản được quy định như thế nào?,Điều kiện hưởng chế độ thai sản được quy định thế nào?
train_final,validation,0.9575752906991299,544,95407,Ai có quyền cấp Giấy chứng nhận đăng ký thành lập và hoạt động của cơ sở văn hóa nước ngoài tại Việt Nam?,Ai có quyền gia hạn Giấy chứng nhận đăng ký thành lập và hoạt động của cơ sở văn hóa nước ngoài tại Việt Nam?
train_final,validation,0.9869736316272013,44945,28401,Phòng thí nghiệm nghiên cứu về sinh vật biến đổi gen an toàn sinh học cấp 3 được vận hành như thế nào?,Phòng thí nghiệm nghiên cứu về sinh vật biến đổi gen an toàn sinh học cấp 2 được vận hành như thế nào?
train_final,validation,0.9677591074009997,110606,159038,Diện tích chuyên dùng trụ sở làm việc của Đại diện Cảng vụ hàng không miền Bắc tại Cảng hàng không địa phương tối đa bao nhiêu mét vuông?,Đại diện Cảng vụ hàng không miền Nam tại Cảng hàng không địa phương có diện tích chuyên dùng trụ sở làm việc tối đa bao nhiêu mét vuông?
train_final,validation,0.960318465415142,123755,142343,Người chuyển giao công nghệ từ Việt Nam ra nước ngoài nhưng không có Giấy chứng nhận đăng ký chuyển giao công nghệ thì bị xử phạt thế nào?,Chuyển giao công nghệ từ nước ngoài vào Việt Nam nhưng không có Giấy chứng nhận đăng ký chuyển giao công nghệ bị xử phạt như thế nào?
train_final,validation,0.952731337680031,166891,57853,Trung tâm hỗ trợ phát triển giáo dục hòa nhập dành cho người khuyết tật là gì?,Trung tâm hỗ trợ phát triển giáo dục hòa nhập dành cho người khuyết tật có những nhiệm vụ gì?
train_final,validation,0.9538090990630255,152153,65113,Chương trình đào tạo cơ bản cho người tham gia bán hàng đa cấp được thực hiện thông qua những phương thức nào?,Chương trình đào tạo cơ bản cho người tham gia bán hàng đa cấp có thể được thực hiện thông qua các phương thức nào?
train_final,validation,0.967351509832486,173637,15611,Ai có thẩm quyền áp dụng biện pháp khẩn cấp tạm thời?,Ai là người có thẩm quyền áp dụng biện pháp khẩn cấp tạm thời?
train_final,validation,0.9510931608251314,64305,1443,Hội Nuôi dưỡng đường tĩnh mạch và đường tiêu hóa Việt Nam là tổ chức gì?,Nhiệm vụ của Hội Nuôi dưỡng đường tĩnh mạch và đường tiêu hóa Việt Nam là gì?
train_final,validation,1.0,59200,140206,Khi người mang thai hộ không chịu giao con cần phải làm gì để đòi lại con?,Cần phải làm gì để đòi lại con khi người mang thai hộ không chịu giao con?
train_final,validation,0.9793010097359536,112412,97634,Thủ tục đăng ký thường trú được quy định như thế nào?,Thủ tục để đăng ký thường trú được quy định như thế nào?
train_final,validation,0.9737938029789138,10489,109517,Ai có quyền cấp đổi Chứng chỉ giáo dục quốc phòng và an ninh cho sinh viên trường cao đẳng?,Ai có quyền cấp Chứng chỉ giáo dục quốc phòng và an ninh cho sinh viên trường cao đẳng?
train_final,validation,0.9912290234401541,2155,78820,Thân nhân của Công an nhân dân được ngân sách nhà nước đóng Bảo hiểm y tế gồm có những ai?,Thân nhân Công an nhân dân được ngân sách nhà nước đóng bảo hiểm y tế gồm có những ai?
train_final,validation,0.953043628671105,97519,59975,Thủ trưởng cơ quan Thuế giải quyết bồi thường ra quyết định tạm đình chỉ giải quyết yêu cầu bồi thường trong trường hợp nào?,Thủ trưởng cơ quan Thuế giải quyết bồi thường ra quyết định đình chỉ giải quyết yêu cầu bồi thường khi nào?
train_final,validation,0.9589410342077516,82926,32212,Chức năng của Quỹ Vì cuộc sống tươi đẹp là gì?,Quỹ Vì cuộc sống tươi đẹp có những chức năng gì?
train_final,validation,0.9743168990694139,77191,59406,Lập hóa đơn xuất sai thời điểm thì có được đưa vào chi phí hợp lý bị trừ không?,Hóa đơn xuất sai thời điểm thì có được đưa vào chi phí hợp lý bị trừ không?
train_final,validation,0.9664421526616894,137941,25431,Quỹ hỗ trợ phát triển điện ảnh hoạt động theo mô hình công ty nào?,Quỹ hỗ trợ phát triển điện ảnh hoạt động theo mô hình nào?
train_final,validation,0.9768091495633917,112705,109517,Ai có quyền cấp lại Chứng chỉ giáo dục quốc phòng và an ninh cho sinh viên trường cao đẳng?,Ai có quyền cấp Chứng chỉ giáo dục quốc phòng và an ninh cho sinh viên trường cao đẳng?
train_final,validation,0.9636875848638278,71911,153154,Đối tượng bị xử phạt vi phạm hành chính bao gồm các đối tượng nào?,Đối tượng bị xử phạt vi phạm hành chính bao gồm những đối tượng nào?
train_final,validation,0.9505219375645226,130940,120641,Nhân viên tại hội trường của đại biểu trong suốt quá trình Đại hội công đoàn cấp tỉnh được khoán mức bồi dưỡng bao nhiêu tiền?,Nhân viên tại hội trường của đại biểu trong suốt quá trình Đại hội công đoàn cấp trên cơ sở được khoán mức bồi dưỡng bao nhiêu tiền?
train_final,validation,0.9821156320571282,137667,13106,"Tổ chức, cá nhân có kỹ thuật mới, phương pháp mới trong khám bệnh, chữa bệnh có quyền và trách nhiệm như thế nào?","Trong khám bệnh, chữa bệnh tổ chức, cá nhân có kỹ thuật mới, phương pháp mới có trách nhiệm như thế nào?"
train_final,validation,0.9580358480023163,25060,117532,"Chủ cơ sở thiết kế tàu bay, động cơ tàu bay, cánh quạt tàu bay và các trang thiết bị của tàu bay không người lái có thể bị thu hồi giấy phép trong trường hợp nào?","Giấy phép của cơ sở thiết kế tàu bay, động cơ tàu bay, cánh quạt tàu bay và các trang thiết bị của tàu bay không người lái bị thu hồi có được cấp lại không?"
train_final,validation,0.9651398952614354,53397,166647,"Giấy chứng nhận đủ điều kiện hoạt động huấn luyện an toàn, vệ sinh lao động trong Bộ Quốc phòng cấp lại có thời hạn bao lâu?","Giấy chứng nhận đủ điều kiện hoạt động huấn luyện an toàn, vệ sinh lao động trong Bộ Quốc phòng cấp mới có thời hạn bao lâu?"
train_final,validation,0.9647713892691059,162075,154369,Sinh viên được miễn kiểm tra môn học Giáo dục quốc phòng và an ninh trong chương trình đào tạo trình độ cao đẳng khi thuộc trường hợp nào?,Sinh viên được miễn học môn học Giáo dục quốc phòng và an ninh trong chương trình đào tạo trình độ cao đẳng khi thuộc trường hợp nào?
train_final,validation,0.9621801708153349,138652,5658,Ai có quyền quyết định bổ nhiệm Cảnh sát viên sơ cấp của Cảnh sát biển Việt Nam?,Ai có quyền quyết định bổ nhiệm Cảnh sát viên trung cấp của Cảnh sát biển Việt Nam?
train_final,validation,0.9999999999999997,60716,56009,Một năm người lao động được bao nhiêu ngày nghỉ phép?,Một năm người lao động được nghỉ bao nhiêu ngày phép?
train_final,validation,0.9512296719472454,54293,64320,"Người học ngành công nghệ kỹ thuật ô tô trình độ trung cấp phải có khả năng học tập, nâng cao trình độ như thế nào?","Người học ngành công nghệ kỹ thuật giao thông trình độ trung cấp phải có khả năng học tập, nâng cao trình độ như thế nào?"
train_final,validation,0.9748900808208285,64322,64321,Trường hợp nào xử lý vi phạm hành chính có lập biên bản?,Trường hợp nào xử lý vi phạm hành chính không lập biên bản?
train_final,validation,0.9836852719514885,110106,169790,Viên chức quay phim hạng 2 chuyên ngành thông tin và truyền thông thực hiện những nhiệm vụ gì?,Viên chức quay phim hạng 3 chuyên ngành thông tin và truyền thông thực hiện những nhiệm vụ gì?
